Order_ID,Customer_ID,Order_Date,Product_Category,Product_Name,Quantity,Unit_Price,Total_Price,Payment_Type,Delivery_Days,Customer_City
105191,C634,22-02-2023,Home,Mixer,4,2919,11676,UPI,5,Pune
105192,C127,23-11-2023,Home,Table,3,598,1794,Debit Card,6,Chennai
105193,C785,17-07-2023,Beauty,Face Wash,1,2492,2492,Debit Card,2,Chennai
105194,C258,14-08-2023,Sports,Gloves,3,13904,41712,UPI,6,Pune
105195,C134,16-02-2023,Sports,Gloves,1,14619,14619,Credit Card,5,Delhi
105196,C675,03-04-2023,Clothing,T-Shirt,4,18460,73840,UPI,4,Pune
105197,C177,12-09-2023,Clothing,Shirt,3,8209,24627,Credit Card,4,Bhopal
105198,C458,31-12-2023,Electronics,Laptop,3,4247,12741,COD,6,Bhopal
105199,C275,29-11-2023,Beauty,Shampoo,1,16168,16168,Debit Card,2,Pune
105200,C157,14-11-2023,Home,Mixer,1,19207,19207,Debit Card,7,Delhi
105201,C747,17-05-2023,Home,Mixer,4,10176,40704,UPI,7,Pune
105202,C445,18-06-2023,Sports,Shoes,1,8712,8712,Debit Card,7,Mumbai
105203,C340,06-05-2023,Home,Cookware,4,9621,38484,COD,5,Delhi
105204,C709,26-10-2023,Clothing,Shirt,4,11976,47904,COD,4,Chennai
105205,C520,08-09-2023,Sports,Cricket Bat,2,5392,10784,UPI,3,Hyderabad
105206,C450,06-03-2023,Beauty,Shampoo,4,16545,66180,COD,6,Mumbai
105207,C341,16-05-2023,Home,Mixer,1,13322,13322,UPI,7,Mumbai
105208,C306,03-01-2023,Clothing,T-Shirt,5,1847,9235,Credit Card,6,Indore
105209,C885,21-12-2023,Clothing,Jeans,5,8077,40385,COD,5,Indore
105210,C573,03-01-2023,Beauty,Face Wash,3,11971,35913,UPI,5,Indore
105211,C514,11-03-2023,Clothing,Jacket,1,8880,8880,COD,7,Bhopal
105212,C482,28-06-2023,Sports,Football,3,8869,26607,COD,2,Chennai
105213,C601,20-02-2023,Electronics,Mouse,2,3904,7808,Credit Card,2,Bhopal
105214,C793,12-04-2023,Home,Chair,3,15395,46185,Credit Card,2,Bangalore
105215,C122,27-10-2023,Sports,Cricket Bat,4,3801,15204,COD,5,Bangalore
105216,C511,01-05-2023,Electronics,Headphones,4,501,2004,COD,4,Bangalore
105217,C937,31-12-2023,Home,Table,3,18321,54963,COD,2,Bhopal
105218,C561,16-09-2023,Sports,Cricket Bat,5,1891,9455,Credit Card,4,Indore
105219,C296,03-07-2023,Sports,Shoes,3,10675,32025,Debit Card,3,Bangalore
105220,C447,16-06-2023,Clothing,Jacket,2,7304,14608,UPI,6,Delhi
105221,C696,23-12-2023,Sports,Gloves,4,5443,21772,Credit Card,5,Bhopal
105222,C615,05-07-2023,Clothing,Jacket,2,17172,34344,Debit Card,7,Chennai
105223,C468,19-07-2023,Clothing,Shirt,2,513,1026,Credit Card,4,Bangalore
105224,C489,27-02-2023,Electronics,Headphones,4,14752,59008,UPI,6,Bangalore
105225,C577,13-09-2023,Clothing,Jacket,5,2068,10340,Debit Card,6,Hyderabad
105226,C636,07-08-2023,Beauty,Perfume,5,10879,54395,COD,7,Hyderabad
105227,C768,06-01-2023,Home,Chair,2,7934,15868,COD,3,Hyderabad
105228,C218,13-03-2023,Clothing,Jacket,2,8624,17248,UPI,2,Bhopal
105229,C603,23-06-2023,Sports,Gloves,3,10673,32019,Debit Card,4,Mumbai
105230,C654,03-01-2023,Clothing,Shirt,2,17658,35316,Debit Card,2,Bhopal
105231,C852,30-06-2023,Beauty,Shampoo,4,12478,49912,Debit Card,4,Hyderabad
105232,C257,05-10-2023,Electronics,Laptop,2,19074,38148,Debit Card,5,Bangalore
105233,C142,30-10-2023,Clothing,Jeans,5,13611,68055,UPI,5,Bangalore
105234,C729,06-08-2023,Sports,Gloves,3,701,2103,Credit Card,7,Delhi
105235,C995,01-01-2023,Electronics,Headphones,2,12592,25184,UPI,4,Mumbai
105236,C221,29-08-2023,Clothing,T-Shirt,4,4662,18648,Debit Card,3,Mumbai
105237,C803,18-04-2023,Home,Mixer,4,5445,21780,Debit Card,5,Hyderabad
105238,C719,26-04-2023,Beauty,Face Wash,1,19669,19669,COD,7,Indore
105239,C987,17-06-2023,Electronics,Laptop,4,11332,45328,UPI,7,Pune
105240,C264,27-02-2023,Clothing,Shirt,2,11994,23988,COD,4,Bangalore
105241,C195,07-08-2023,Clothing,Shirt,2,4519,9038,COD,7,Bangalore
105242,C895,30-08-2023,Clothing,Jacket,4,2881,11524,COD,6,Pune
105243,C415,02-07-2023,Beauty,Perfume,2,12456,24912,UPI,7,Bhopal
105244,C804,06-06-2023,Sports,Football,2,15749,31498,Credit Card,3,Bangalore
105245,C115,18-11-2023,Clothing,Jacket,1,3447,3447,Debit Card,4,Bhopal
105246,C228,23-08-2023,Home,Cookware,2,3595,7190,COD,4,Chennai
105247,C947,08-05-2023,Home,Table,5,17302,86510,UPI,6,Chennai
105248,C319,29-06-2023,Home,Mixer,3,14731,44193,Credit Card,2,Indore
105249,C274,07-04-2023,Clothing,T-Shirt,5,8415,42075,COD,5,Indore
105250,C188,23-01-2023,Home,Table,4,8288,33152,COD,3,Pune
105251,C717,15-10-2023,Home,Chair,5,18253,91265,Credit Card,5,Mumbai
105252,C684,12-03-2023,Home,Mixer,2,15448,30896,Debit Card,4,Mumbai
105253,C310,08-03-2023,Beauty,Cream,5,19854,99270,COD,7,Pune
105254,C829,15-07-2023,Clothing,T-Shirt,1,10686,10686,UPI,3,Pune
105255,C462,03-05-2023,Home,Chair,4,3464,13856,COD,3,Bangalore
105256,C952,09-01-2023,Sports,Shoes,4,10651,42604,COD,2,Pune
105257,C741,04-06-2023,Clothing,Jacket,2,16721,33442,COD,5,Bangalore
105258,C441,31-10-2023,Electronics,Laptop,5,16607,83035,Debit Card,3,Hyderabad
105259,C120,04-07-2023,Home,Mixer,2,10798,21596,COD,5,Delhi
105260,C118,04-04-2023,Electronics,Headphones,1,15655,15655,UPI,3,Delhi
105261,C809,04-05-2023,Home,Chair,2,15495,30990,Debit Card,7,Delhi
105262,C585,29-06-2023,Sports,Cricket Bat,1,14251,14251,COD,7,Pune
105263,C350,05-05-2023,Home,Chair,2,13923,27846,COD,2,Mumbai
105264,C143,27-10-2023,Clothing,Jeans,2,2397,4794,UPI,4,Bangalore
105265,C405,11-01-2023,Home,Mixer,5,926,4630,Debit Card,3,Hyderabad
105266,C193,16-12-2023,Sports,Cricket Bat,2,6730,13460,UPI,2,Delhi
105267,C764,26-07-2023,Sports,Gloves,5,5434,27170,COD,6,Chennai
105268,C405,25-07-2023,Clothing,Shirt,4,2171,8684,Credit Card,6,Indore
105269,C632,30-03-2023,Electronics,Mouse,1,8960,8960,Debit Card,5,Bangalore
105270,C556,29-05-2023,Sports,Cricket Bat,1,3395,3395,Debit Card,7,Mumbai
105271,C843,16-01-2023,Beauty,Shampoo,2,207,414,Debit Card,2,Pune
105272,C745,21-10-2023,Clothing,Jeans,2,6122,12244,Debit Card,5,Mumbai
105273,C684,24-07-2023,Beauty,Face Wash,2,11515,23030,UPI,3,Mumbai
105274,C717,22-06-2023,Sports,Football,5,10517,52585,Credit Card,7,Chennai
105275,C460,08-10-2023,Home,Mixer,4,12068,48272,COD,6,Hyderabad
105276,C185,09-07-2023,Electronics,Laptop,2,12538,25076,Credit Card,5,Indore
105277,C479,28-12-2023,Sports,Football,3,3882,11646,Credit Card,2,Pune
105278,C301,09-10-2023,Beauty,Face Wash,5,8352,41760,Credit Card,6,Indore
105279,C593,17-11-2023,Home,Cookware,2,18578,37156,Debit Card,6,Bhopal
105280,C918,19-04-2023,Sports,Cricket Bat,5,19588,97940,COD,4,Mumbai
105281,C774,15-02-2023,Electronics,Phone,3,14794,44382,Credit Card,7,Bangalore
105282,C202,03-11-2023,Clothing,Shirt,3,5941,17823,UPI,6,Bhopal
105283,C543,27-04-2023,Sports,Football,1,4645,4645,UPI,5,Hyderabad
105284,C809,02-11-2023,Beauty,Perfume,4,11020,44080,Debit Card,4,Chennai
105285,C307,12-10-2023,Home,Table,1,14874,14874,Debit Card,2,Mumbai
105286,C708,06-12-2023,Sports,Shoes,4,2885,11540,UPI,5,Delhi
105287,C912,19-07-2023,Beauty,Shampoo,1,16004,16004,Credit Card,6,Chennai
105288,C867,17-04-2023,Clothing,Shirt,1,17645,17645,UPI,7,Bhopal
105289,C586,17-07-2023,Clothing,Shirt,4,680,2720,COD,2,Pune
105290,C686,03-04-2023,Sports,Gloves,5,13344,66720,Debit Card,4,Mumbai
105291,C203,07-01-2023,Beauty,Shampoo,4,19741,78964,UPI,3,Bangalore
105292,C343,27-07-2023,Electronics,Mouse,4,19891,79564,COD,3,Hyderabad
105293,C399,28-10-2023,Beauty,Cream,5,15864,79320,Debit Card,2,Hyderabad
105294,C690,13-10-2023,Beauty,Perfume,4,2651,10604,Credit Card,6,Delhi
105295,C397,14-01-2023,Beauty,Face Wash,3,19717,59151,Credit Card,4,Bangalore
105296,C133,15-10-2023,Clothing,Jeans,5,10468,52340,Credit Card,4,Hyderabad
105297,C805,08-06-2023,Sports,Football,5,3018,15090,COD,5,Bhopal
105298,C249,01-01-2024,Clothing,Jacket,4,18060,72240,UPI,2,Chennai
105299,C946,04-02-2023,Sports,Shoes,5,17210,86050,Credit Card,7,Mumbai
105300,C840,11-09-2023,Sports,Football,5,18074,90370,COD,2,Delhi
105301,C278,19-03-2023,Beauty,Face Wash,4,2465,9860,Debit Card,3,Mumbai
105302,C615,05-11-2023,Home,Table,1,8866,8866,Debit Card,2,Bhopal
105303,C260,23-03-2023,Clothing,T-Shirt,4,9255,37020,COD,4,Chennai
105304,C913,20-03-2023,Sports,Shoes,4,18388,73552,Credit Card,7,Hyderabad
105305,C765,31-01-2023,Clothing,Jacket,2,4294,8588,Credit Card,6,Delhi
105306,C168,17-11-2023,Sports,Football,5,4866,24330,Debit Card,4,Bhopal
105307,C843,28-04-2023,Clothing,Shirt,5,254,1270,UPI,6,Pune
105308,C153,27-02-2023,Beauty,Cream,5,12246,61230,Debit Card,7,Bangalore
105309,C917,23-10-2023,Clothing,Jacket,4,921,3684,UPI,5,Bangalore
105310,C574,14-07-2023,Electronics,Headphones,1,5016,5016,Credit Card,6,Chennai
105311,C223,21-04-2023,Sports,Shoes,4,7449,29796,Credit Card,5,Pune
105312,C985,02-09-2023,Beauty,Face Wash,5,13555,67775,COD,2,Mumbai
105313,C495,12-03-2023,Electronics,Mouse,1,1835,1835,COD,6,Indore
105314,C644,18-08-2023,Beauty,Perfume,1,17416,17416,COD,2,Chennai
105315,C342,17-06-2023,Sports,Cricket Bat,3,10471,31413,UPI,6,Pune
105316,C169,18-07-2023,Electronics,Laptop,5,15245,76225,UPI,4,Bangalore
105317,C947,28-08-2023,Electronics,Headphones,4,12196,48784,UPI,4,Bhopal
105318,C169,09-11-2023,Electronics,Phone,1,18829,18829,UPI,5,Bhopal
105319,C743,02-02-2023,Beauty,Perfume,5,12716,63580,COD,4,Hyderabad
105320,C159,10-11-2023,Home,Table,2,3848,7696,Debit Card,6,Mumbai
105321,C511,27-05-2023,Beauty,Perfume,3,15057,45171,UPI,6,Delhi
105322,C107,07-04-2023,Clothing,Shirt,4,5329,21316,Credit Card,6,Bangalore
105323,C813,15-12-2023,Electronics,Phone,4,9936,39744,Debit Card,4,Pune
105324,C650,31-10-2023,Electronics,Mouse,2,10027,20054,UPI,4,Indore
105325,C645,10-06-2023,Home,Table,5,7034,35170,Credit Card,6,Bhopal
105326,C492,24-06-2023,Home,Chair,5,3633,18165,Debit Card,4,Chennai
105327,C193,01-11-2023,Sports,Shoes,5,16090,80450,Debit Card,5,Bhopal
105328,C940,12-04-2023,Clothing,T-Shirt,1,1194,1194,UPI,4,Bhopal
105329,C772,20-10-2023,Sports,Football,4,10512,42048,UPI,4,Delhi
105330,C775,03-10-2023,Sports,Gloves,4,8104,32416,COD,5,Chennai
105331,C700,03-09-2023,Electronics,Phone,3,9735,29205,Debit Card,6,Pune
105332,C743,03-05-2023,Electronics,Mouse,4,14843,59372,UPI,4,Hyderabad
105333,C640,15-11-2023,Sports,Cricket Bat,5,10725,53625,Credit Card,2,Mumbai
105334,C820,07-03-2023,Electronics,Laptop,5,9277,46385,UPI,4,Indore
105335,C942,07-10-2023,Clothing,Jacket,3,5278,15834,COD,7,Indore
105336,C955,24-08-2023,Sports,Football,1,9540,9540,COD,2,Indore
105337,C327,05-02-2023,Electronics,Laptop,5,9854,49270,UPI,2,Mumbai
105338,C983,25-09-2023,Home,Mixer,3,3123,9369,COD,6,Hyderabad
105339,C131,02-08-2023,Electronics,Laptop,3,12775,38325,UPI,6,Indore
105340,C415,17-02-2023,Beauty,Perfume,3,18489,55467,Debit Card,4,Mumbai
105341,C546,23-07-2023,Electronics,Mouse,4,14625,58500,UPI,7,Hyderabad
105342,C948,04-11-2023,Beauty,Perfume,4,17834,71336,Credit Card,6,Bangalore
105343,C872,24-07-2023,Beauty,Shampoo,5,7256,36280,COD,5,Chennai
105344,C677,28-11-2023,Sports,Gloves,3,19044,57132,Debit Card,5,Chennai
105345,C670,18-12-2023,Clothing,Jacket,2,16332,32664,Credit Card,5,Bhopal
105346,C598,11-06-2023,Electronics,Phone,4,519,2076,COD,4,Pune
105347,C424,17-08-2023,Beauty,Face Wash,1,5374,5374,Debit Card,3,Mumbai
105348,C818,23-04-2023,Home,Cookware,1,3907,3907,COD,4,Hyderabad
105349,C218,02-04-2023,Home,Table,5,8027,40135,COD,6,Hyderabad
105350,C908,03-02-2023,Clothing,Jeans,5,7382,36910,UPI,3,Bhopal
105351,C716,07-09-2023,Home,Chair,3,8378,25134,Credit Card,2,Chennai
105352,C495,15-09-2023,Sports,Cricket Bat,2,14256,28512,Debit Card,2,Mumbai
105353,C514,05-07-2023,Sports,Gloves,1,17481,17481,COD,7,Bangalore
105354,C120,11-03-2023,Electronics,Headphones,3,10243,30729,Credit Card,6,Hyderabad
105355,C628,18-03-2023,Sports,Gloves,3,14695,44085,COD,6,Bangalore
105356,C212,30-03-2023,Beauty,Cream,2,10500,21000,Debit Card,7,Pune
105357,C844,14-07-2023,Home,Mixer,2,6018,12036,Credit Card,3,Mumbai
105358,C868,19-01-2023,Electronics,Mouse,3,19011,57033,Debit Card,4,Hyderabad
105359,C715,16-05-2023,Electronics,Laptop,5,11097,55485,COD,2,Mumbai
105360,C513,18-11-2023,Home,Table,5,18034,90170,UPI,6,Indore
105361,C164,15-08-2023,Beauty,Cream,3,13251,39753,Credit Card,3,Delhi
105362,C996,17-12-2023,Sports,Football,2,15335,30670,Debit Card,5,Bangalore
105363,C526,10-03-2023,Sports,Football,5,3105,15525,UPI,7,Hyderabad
105364,C940,25-01-2023,Electronics,Headphones,4,6109,24436,COD,3,Chennai
105365,C484,24-09-2023,Beauty,Cream,1,602,602,UPI,5,Bangalore
105366,C238,19-03-2023,Clothing,T-Shirt,2,6250,12500,Credit Card,4,Hyderabad
105367,C159,26-02-2023,Electronics,Phone,1,9136,9136,UPI,3,Mumbai
105368,C291,17-08-2023,Sports,Football,1,14678,14678,COD,6,Pune
105369,C111,07-10-2023,Home,Chair,1,4385,4385,Credit Card,4,Delhi
105370,C981,17-01-2023,Home,Table,5,17565,87825,Credit Card,6,Bhopal
105371,C139,10-07-2023,Sports,Football,5,17712,88560,COD,7,Chennai
105372,C981,02-03-2023,Electronics,Mouse,4,17197,68788,COD,6,Indore
105373,C394,20-07-2023,Clothing,Jacket,5,16731,83655,COD,6,Chennai
105374,C530,04-03-2023,Beauty,Cream,2,5715,11430,COD,3,Bangalore
105375,C522,08-08-2023,Home,Cookware,4,8881,35524,UPI,6,Bangalore
105376,C191,17-02-2023,Home,Chair,4,8095,32380,COD,5,Chennai
105377,C148,27-02-2023,Electronics,Phone,3,5079,15237,Debit Card,6,Mumbai
105378,C743,29-12-2023,Beauty,Perfume,1,9259,9259,UPI,3,Hyderabad
105379,C276,06-04-2023,Clothing,Jacket,1,13245,13245,Debit Card,6,Mumbai
105380,C589,23-03-2023,Sports,Football,3,13368,40104,Debit Card,2,Hyderabad
105381,C866,12-07-2023,Home,Chair,5,10510,52550,UPI,3,Delhi
105382,C882,24-04-2023,Home,Chair,3,5534,16602,COD,2,Hyderabad
105383,C332,07-12-2023,Beauty,Face Wash,2,11802,23604,COD,2,Delhi
105384,C510,09-11-2023,Clothing,T-Shirt,1,19933,19933,COD,3,Indore
105385,C256,25-09-2023,Clothing,Jeans,2,13752,27504,Credit Card,4,Bhopal
105386,C110,24-10-2023,Clothing,Jacket,4,12978,51912,UPI,2,Delhi
105387,C545,19-06-2023,Electronics,Mouse,2,5794,11588,Credit Card,6,Pune
105388,C935,27-02-2023,Beauty,Shampoo,4,529,2116,UPI,5,Mumbai
105389,C649,07-09-2023,Home,Chair,1,11969,11969,Debit Card,7,Indore
105390,C809,20-06-2023,Home,Mixer,5,12076,60380,COD,6,Mumbai
105391,C591,29-06-2023,Sports,Football,1,4546,4546,UPI,6,Indore
105392,C912,06-05-2023,Home,Chair,1,2830,2830,COD,6,Indore
105393,C374,03-09-2023,Sports,Cricket Bat,2,16056,32112,UPI,7,Delhi
105394,C228,01-01-2024,Home,Chair,1,9632,9632,UPI,4,Bhopal
105395,C516,24-07-2023,Electronics,Headphones,4,19525,78100,COD,7,Bhopal
105396,C587,09-04-2023,Sports,Cricket Bat,3,11754,35262,Debit Card,6,Mumbai
105397,C314,31-01-2023,Sports,Gloves,3,17357,52071,Credit Card,3,Indore
105398,C326,22-01-2023,Sports,Shoes,3,6715,20145,UPI,2,Bhopal
105399,C717,28-05-2023,Clothing,Jacket,4,8299,33196,Credit Card,2,Bangalore
105400,C821,19-02-2023,Home,Mixer,1,19133,19133,Debit Card,5,Hyderabad
105401,C619,15-12-2023,Beauty,Perfume,3,18833,56499,UPI,7,Delhi
105402,C604,21-12-2023,Clothing,Jacket,5,14650,73250,Credit Card,6,Hyderabad
105403,C906,28-05-2023,Beauty,Face Wash,3,3875,11625,Credit Card,5,Pune
105404,C741,10-04-2023,Sports,Football,4,4003,16012,COD,2,Bangalore
105405,C918,27-10-2023,Electronics,Laptop,4,7395,29580,Debit Card,7,Pune
105406,C676,14-09-2023,Sports,Gloves,3,5563,16689,COD,4,Chennai
105407,C609,10-07-2023,Clothing,T-Shirt,1,7698,7698,UPI,6,Hyderabad
105408,C542,26-02-2023,Electronics,Laptop,4,19575,78300,UPI,5,Pune
105409,C105,03-04-2023,Electronics,Phone,2,14533,29066,Credit Card,5,Chennai
105410,C687,27-05-2023,Sports,Cricket Bat,4,15196,60784,COD,3,Pune
105411,C195,08-03-2023,Clothing,Jeans,5,3064,15320,Credit Card,2,Chennai
105412,C784,05-03-2023,Electronics,Phone,2,7522,15044,COD,5,Bangalore
105413,C123,28-07-2023,Clothing,Jeans,5,13431,67155,COD,3,Delhi
105414,C118,15-11-2023,Sports,Shoes,5,5968,29840,COD,4,Pune
105415,C996,27-06-2023,Sports,Shoes,2,2025,4050,COD,5,Indore
105416,C268,22-12-2023,Home,Mixer,3,12028,36084,UPI,7,Pune
105417,C987,24-05-2023,Beauty,Perfume,5,12546,62730,Debit Card,2,Pune
105418,C379,30-04-2023,Home,Cookware,3,17155,51465,Credit Card,2,Pune
105419,C542,01-10-2023,Electronics,Headphones,1,8961,8961,COD,7,Mumbai
105420,C850,27-10-2023,Beauty,Shampoo,3,17326,51978,Credit Card,3,Bhopal
105421,C390,17-10-2023,Electronics,Headphones,1,19763,19763,COD,7,Bangalore
105422,C340,04-04-2023,Sports,Shoes,5,1411,7055,COD,4,Indore
105423,C191,29-04-2023,Sports,Shoes,3,3344,10032,Credit Card,4,Delhi
105424,C743,09-03-2023,Electronics,Headphones,2,17697,35394,COD,2,Mumbai
105425,C872,12-12-2023,Home,Mixer,3,14773,44319,UPI,7,Mumbai
105426,C579,13-12-2023,Electronics,Headphones,2,6559,13118,UPI,3,Chennai
105427,C725,08-05-2023,Beauty,Face Wash,1,17870,17870,Credit Card,3,Indore
105428,C906,25-12-2023,Sports,Gloves,4,16313,65252,Credit Card,2,Delhi
105429,C756,13-06-2023,Electronics,Phone,5,7443,37215,Credit Card,4,Bhopal
105430,C681,07-06-2023,Electronics,Headphones,4,6076,24304,COD,4,Bangalore
105431,C435,08-01-2023,Clothing,Shirt,2,19168,38336,UPI,3,Bhopal
105432,C589,17-09-2023,Beauty,Face Wash,2,8324,16648,COD,3,Indore
105433,C916,16-05-2023,Beauty,Perfume,4,3212,12848,Debit Card,2,Delhi
105434,C745,26-05-2023,Sports,Cricket Bat,4,12455,49820,Credit Card,7,Pune
105435,C610,05-07-2023,Electronics,Phone,3,16277,48831,Debit Card,4,Pune
105436,C757,06-12-2023,Sports,Shoes,3,397,1191,Credit Card,5,Bhopal
105437,C133,25-11-2023,Sports,Cricket Bat,2,18080,36160,COD,2,Hyderabad
105438,C238,15-10-2023,Electronics,Laptop,1,6839,6839,COD,7,Bangalore
105439,C978,08-09-2023,Clothing,Jacket,2,2279,4558,UPI,6,Delhi
105440,C192,01-12-2023,Beauty,Perfume,4,19382,77528,Credit Card,4,Hyderabad
105441,C418,23-01-2023,Sports,Football,2,4837,9674,COD,3,Indore
105442,C545,23-06-2023,Sports,Gloves,3,17372,52116,UPI,3,Indore
105443,C230,01-01-2023,Clothing,Jacket,5,11535,57675,COD,4,Mumbai
105444,C758,16-02-2023,Electronics,Laptop,2,3173,6346,Debit Card,3,Indore
105445,C664,26-11-2023,Clothing,Shirt,1,18658,18658,UPI,7,Bhopal
105446,C415,05-10-2023,Home,Mixer,5,10185,50925,COD,5,Chennai
105447,C163,15-11-2023,Electronics,Mouse,5,12605,63025,UPI,2,Chennai
105448,C403,22-11-2023,Clothing,Shirt,2,7538,15076,UPI,5,Pune
105449,C990,22-04-2023,Home,Chair,4,13025,52100,COD,4,Indore
105450,C907,03-08-2023,Electronics,Headphones,5,18502,92510,Debit Card,3,Bhopal
105451,C400,25-03-2023,Beauty,Shampoo,2,11641,23282,UPI,5,Chennai
105452,C564,18-02-2023,Electronics,Laptop,2,3985,7970,UPI,7,Chennai
105453,C172,20-10-2023,Sports,Gloves,1,2707,2707,Debit Card,4,Chennai
105454,C268,23-10-2023,Sports,Football,2,3399,6798,UPI,6,Hyderabad
105455,C316,11-07-2023,Home,Chair,5,15578,77890,Debit Card,5,Bhopal
105456,C983,11-04-2023,Home,Mixer,1,5769,5769,UPI,2,Bhopal
105457,C858,13-05-2023,Clothing,Jeans,3,18152,54456,COD,3,Chennai
105458,C144,20-08-2023,Clothing,Jeans,4,7633,30532,Credit Card,5,Bangalore
105459,C881,09-10-2023,Home,Table,4,894,3576,COD,2,Bhopal
105460,C624,12-12-2023,Clothing,Shirt,4,2873,11492,Credit Card,6,Delhi
105461,C864,22-08-2023,Beauty,Shampoo,3,14702,44106,UPI,5,Bangalore
105462,C538,24-11-2023,Sports,Football,5,16946,84730,Debit Card,7,Pune
105463,C958,03-04-2023,Home,Chair,3,11414,34242,COD,7,Hyderabad
105464,C602,07-12-2023,Electronics,Phone,3,5874,17622,Debit Card,2,Bangalore
105465,C976,25-12-2023,Home,Chair,4,6592,26368,COD,5,Mumbai
105466,C989,28-02-2023,Electronics,Phone,2,11702,23404,COD,7,Delhi
105467,C714,22-05-2023,Beauty,Shampoo,5,12262,61310,Debit Card,7,Chennai
105468,C777,29-01-2023,Electronics,Phone,3,7758,23274,Debit Card,4,Bangalore
105469,C486,02-09-2023,Home,Table,5,12777,63885,UPI,6,Hyderabad
105470,C680,31-08-2023,Electronics,Laptop,5,11300,56500,UPI,6,Pune
105471,C553,02-06-2023,Electronics,Headphones,3,17993,53979,UPI,6,Bhopal
105472,C131,17-05-2023,Electronics,Laptop,4,3902,15608,COD,3,Mumbai
105473,C595,25-12-2023,Home,Cookware,3,495,1485,UPI,3,Delhi
105474,C778,15-09-2023,Clothing,Jeans,5,13068,65340,UPI,6,Hyderabad
105475,C254,10-08-2023,Beauty,Cream,3,16808,50424,COD,2,Hyderabad
105476,C114,19-06-2023,Electronics,Phone,4,4036,16144,UPI,4,Indore
105477,C150,09-05-2023,Sports,Football,4,1064,4256,Credit Card,3,Bangalore
105478,C786,15-06-2023,Home,Table,3,15245,45735,Credit Card,2,Indore
105479,C988,16-05-2023,Home,Mixer,5,14897,74485,Debit Card,5,Bhopal
105480,C442,13-06-2023,Home,Chair,1,18981,18981,Credit Card,5,Indore
105481,C738,29-09-2023,Clothing,Jeans,5,7689,38445,UPI,6,Hyderabad
105482,C706,26-11-2023,Sports,Football,5,5433,27165,UPI,5,Mumbai
105483,C733,23-02-2023,Sports,Gloves,2,7347,14694,Debit Card,3,Delhi
105484,C271,19-11-2023,Home,Table,4,3797,15188,COD,4,Chennai
105485,C830,05-04-2023,Home,Table,2,2358,4716,UPI,6,Pune
105486,C120,05-11-2023,Sports,Gloves,2,15769,31538,UPI,6,Pune
105487,C393,08-07-2023,Beauty,Cream,2,12115,24230,UPI,3,Bhopal
105488,C111,05-01-2023,Clothing,Shirt,3,8776,26328,Credit Card,5,Indore
105489,C785,19-07-2023,Home,Cookware,2,14678,29356,Debit Card,5,Hyderabad
105490,C242,10-01-2023,Sports,Cricket Bat,2,15571,31142,Credit Card,4,Mumbai
105491,C826,28-11-2023,Beauty,Shampoo,4,5077,20308,Credit Card,2,Bangalore
105492,C959,07-02-2023,Sports,Cricket Bat,2,4655,9310,UPI,3,Pune
105493,C544,22-01-2023,Beauty,Shampoo,2,16698,33396,UPI,4,Bhopal
105494,C421,21-04-2023,Clothing,T-Shirt,5,1588,7940,UPI,6,Mumbai
105495,C496,23-06-2023,Clothing,Jacket,2,16828,33656,Debit Card,4,Bhopal
105496,C741,11-03-2023,Electronics,Phone,5,3340,16700,COD,7,Bhopal
105497,C201,14-05-2023,Clothing,T-Shirt,2,11741,23482,Credit Card,2,Delhi
105498,C812,02-02-2023,Electronics,Headphones,2,11003,22006,Debit Card,6,Chennai
105499,C533,13-05-2023,Home,Table,3,7371,22113,COD,2,Hyderabad
105500,C624,13-04-2023,Sports,Shoes,3,2134,6402,Credit Card,4,Bhopal
105501,C653,21-05-2023,Beauty,Cream,4,14314,57256,UPI,7,Chennai
105502,C987,29-07-2023,Electronics,Phone,4,19762,79048,COD,7,Hyderabad
105503,C391,30-10-2023,Home,Table,4,12710,50840,COD,5,Indore
105504,C226,05-12-2023,Home,Table,5,13927,69635,COD,7,Indore
105505,C600,05-01-2023,Electronics,Phone,5,8326,41630,Debit Card,2,Indore
105506,C949,11-06-2023,Beauty,Perfume,4,8136,32544,COD,4,Chennai
105507,C922,31-03-2023,Beauty,Face Wash,2,12090,24180,Debit Card,7,Delhi
105508,C689,12-12-2023,Clothing,Jeans,3,14309,42927,Credit Card,5,Bangalore
105509,C612,08-10-2023,Sports,Shoes,5,6532,32660,UPI,7,Indore
105510,C209,05-10-2023,Beauty,Shampoo,3,16393,49179,Debit Card,6,Bhopal
105511,C643,04-03-2023,Home,Cookware,2,3751,7502,COD,5,Bhopal
105512,C489,13-06-2023,Home,Cookware,4,2231,8924,Credit Card,6,Pune
105513,C153,20-12-2023,Home,Cookware,5,2714,13570,COD,2,Pune
105514,C885,27-08-2023,Beauty,Face Wash,5,5624,28120,COD,2,Delhi
105515,C579,21-03-2023,Electronics,Headphones,3,13606,40818,COD,2,Bangalore
105516,C115,10-05-2023,Beauty,Shampoo,1,15482,15482,Credit Card,2,Pune
105517,C399,27-01-2023,Beauty,Shampoo,5,18158,90790,Debit Card,6,Bhopal
105518,C655,19-02-2023,Electronics,Phone,5,6212,31060,Credit Card,4,Mumbai
105519,C203,20-02-2023,Home,Mixer,3,3295,9885,COD,7,Indore
105520,C113,14-10-2023,Sports,Cricket Bat,1,4658,4658,Debit Card,2,Bangalore
